Plot Name,Plot Number,Artificial Cover Object Number ,Year,Date,Time,Survey Number,Eastern Redback Salamander Count,Redback form of Eastern Redback Salamander Count,Leadback form of Eastern Redback Salamander Count,Artificial Cover Object Age (year(s)),Observer Names,Precipitation in the Last 24 hours (mm),Air Temperature (°C),Soil Temperature (°C)                   ,Beaufort Sky Class,Beaufort Wind Class,Soil Moisture,Soil pH
South Cameron Lake,01 07,18,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,19,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,20,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,21,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,22,2008,22/05/2008,1:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,23,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,24,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,25,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,26,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,27,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,28,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,29,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,30,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,31,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,32,2008,22/05/2008,1:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,33,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,34,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,35,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,36,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,37,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,38,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,39,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
South Cameron Lake,01 07,40,2008,22/05/2008,1:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,13,N/A,1,1,N/A,N/A
Emmett Lake,01 02,1,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,2,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,3,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,4,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,5,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,6,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,7,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,8,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,9,2008,22/05/2008,2:30 PM,4,2,0,2,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,10,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,11,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,12,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,13,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,14,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,15,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,16,2008,22/05/2008,2:30 PM,4,2,2,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,17,2008,22/05/2008,2:30 PM,4,1,0,1,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,18,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,19,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,20,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,21,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,22,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,23,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,24,2008,22/05/2008,2:30 PM,4,2,2,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,25,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,26,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,27,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,28,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,29,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,30,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,31,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,32,2008,22/05/2008,2:30 PM,4,2,1,1,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,33,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,34,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,35,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,36,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,37,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,38,2008,22/05/2008,2:30 PM,4,0,0,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,39,2008,22/05/2008,2:30 PM,4,1,0,1,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Emmett Lake,01 02,40,2008,22/05/2008,2:30 PM,4,1,1,0,5,M.Desjardine/K.St.James/Allie,0.8,14,N/A,0,2,N/A,N/A
Cameron Lake Dunes,01 01,1,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,2,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,3,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,4,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,5,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,6,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,7,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,8,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,9,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,10,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,11,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,12,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,13,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,14,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,15,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,16,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,17,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,18,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,19,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,20,2009,28/04/2009,13:15,1,2,2,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,21,2009,28/04/2009,13:15,1,4,3,1,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,22,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,23,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,24,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,25,2009,28/04/2009,13:15,1,3,3,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,26,2009,28/04/2009,13:15,1,2,1,1,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,27,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,28,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,29,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,30,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,31,2009,28/04/2009,13:15,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,32,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,33,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,34,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,35,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,36,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,37,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,38,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,39,2009,28/04/2009,13:15,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Cameron Lake Dunes,01 01,40,2009,28/04/2009,13:15,1,2,2,0,6,M.Patrikeev/C. Lariviere,4.5,13,10,3,N/A,N/A,N/A
Emmett Lake,01 02,1,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,2,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,3,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,4,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,5,2009,29/04/2009,15:08,1,2,2,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,6,2009,29/04/2009,15:08,1,2,1,1,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,7,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,8,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,9,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,10,2009,29/04/2009,15:08,1,2,2,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,11,2009,29/04/2009,15:08,1,1,0,1,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,12,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,13,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,14,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,15,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,16,2009,29/04/2009,15:08,1,3,0,3,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,17,2009,29/04/2009,15:08,1,1,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,18,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,19,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,20,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,21,2009,29/04/2009,15:08,1,4,3,1,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,22,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,23,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,24,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,25,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,26,2009,29/04/2009,15:08,1,1,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,27,2009,29/04/2009,15:08,1,1,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,28,2009,29/04/2009,15:08,1,1,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,29,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,30,2009,29/04/2009,15:08,1,2,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,31,2009,29/04/2009,15:08,1,1,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,32,2009,29/04/2009,15:08,1,1,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,33,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,34,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,35,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,36,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,37,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,38,2009,29/04/2009,15:08,1,1,1,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,39,2009,29/04/2009,15:08,1,1,0,1,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Emmett Lake,01 02,40,2009,29/04/2009,15:08,1,0,0,0,6,M.Patrikeev/C. Lariviere,3.4,16,10,3,N/A,N/A,N/A
Pendall Point,01 08,1,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,2,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,3,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,4,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,5,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,6,2009,28/04/2009,10:45,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,7,2009,28/04/2009,10:45,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,8,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,9,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,10,2009,28/04/2009,10:45,1,2,2,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,11,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,12,2009,28/04/2009,10:45,1,2,2,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,13,2009,28/04/2009,10:45,1,2,1,1,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,14,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,15,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,16,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,17,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,18,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,19,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,20,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,21,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,22,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,23,2009,28/04/2009,10:45,1,2,1,1,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,24,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,25,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,26,2009,28/04/2009,10:45,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,27,2009,28/04/2009,10:45,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,28,2009,28/04/2009,10:45,1,0,0,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,29,2009,28/04/2009,10:45,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
Pendall Point,01 08,30,2009,28/04/2009,10:45,1,1,1,0,6,M.Patrikeev/C. Lariviere,4.5,11,N/A,2,N/A,N/A,N/A
